Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
St. Martin (French part),MAF,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..
St. Martin (French part),MAF,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..
St. Martin (French part),MAF,Net migration,SM.POP.NETM,-949,-949,-948,0,0
St. Martin (French part),MAF,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..
St. Martin (French part),MAF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..
St. Martin (French part),MAF,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,104924,104632,104332,103948,103698
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,-0.339668745500942,-0.278684637027924,-0.287130994918257,-0.368734813797833,-0.240794545327961
St. Vincent and the Grenadines,VCT,Surface area (sq. km),AG.SRF.TOTL.K2,390,390,390,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,906282035.875435,870616199.951599,886253798.713911,981520420.665295,1043794149.97676
St. Vincent and the Grenadines,VCT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,8640,8320,8490,9440,10070
St. Vincent and the Grenadines,VCT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1595210565.24756,1581588005.67577,1603601651.26015,1860564937.06071,2046746786.47327
St. Vincent and the Grenadines,VCT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15200,15120,15370,17900,19740
St. Vincent and the Grenadines,VCT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.835,72.126,69.629,68.972,..
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.838,1.814,1.797,1.778,..
St. Vincent and the Grenadines,VCT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,49.592,48.417,47.871,46.51,..
St. Vincent and the Grenadines,VCT,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.8,12.1,11.4,10.9,..
St. Vincent and the Grenadines,VCT,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,96,96,..
St. Vincent and the Grenadines,VCT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,113.29923248291,119.080177307129,115.718650817871,..,106.982543945312
St. Vincent and the Grenadines,VCT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,127.719665271967,127.234155396447,129.439683586025,127.331858982698,123.98773789756
St. Vincent and the Grenadines,VCT,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Forest area (sq. km),AG.LND.FRST.K2,285.4,285.4,285.4,..,..
St. Vincent and the Grenadines,VCT,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,109.252930977956,105.167804388293,..,..,..
St. Vincent and the Grenadines,VCT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,910766666.666667,869111111.111111,872225925.925926,966492592.592592,1065962962.96296
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.661727443679865,-3.73914599187015,0.75379707990075,7.1598328657349,6.01610914506236
St. Vincent and the Grenadines,VCT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.31247061564642,-0.866950860241658,-0.392447955296817,3.40404091410261,4.03314414454677
St. Vincent and the Grenadines,VCT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.00102071108183,8.59754538481207,5.35666515216496,4.57706943395937,4.15378200896425
St. Vincent and the Grenadines,VCT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.6994880178279,12.5969487769539,13.3651237149736,13.9619011852709,14.168374969598
St. Vincent and the Grenadines,VCT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Start-up procedures to register a business (number),IC.REG.PROC,7,..,..,..,..
St. Vincent and the Grenadines,VCT,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,91.85029164,95.91903051,94.15232144,100.4617693,..
St. Vincent and the Grenadines,VCT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.92617584682862,0,0.00345024871330536,..,..
St. Vincent and the Grenadines,VCT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.0643047981554,43.2625926872923,46.7768714357901,50.0779833916452,42.8720336332998
St. Vincent and the Grenadines,VCT,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,93.9715467426,84.2793102027,185.8252477088,..,..
St. Vincent and the Grenadines,VCT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,351254245,414557764.5,529161291.9,581028566.7,..
St. Vincent and the Grenadines,VCT,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,4.26281926534105,3.85653810105406,3.63083247077163,3.76595617596835,..
St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,-758,-379,-379,-200,-200
St. Vincent and the Grenadines,VCT,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,10428523.9592593,9821315.31283704,8083617.50059625,11807721.8518519,15120528.8888889
St. Vincent and the Grenadines,VCT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,68838376.1962963,65244280.380627,162855590.808204,70470577.037037,81428525.1851852
St. Vincent and the Grenadines,VCT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,805.154238848439,727.693242886004,1210.75029420335,149.01681389847,..
Sudan,SDN,"Population, total",SP.POP.TOTL,43232093,44440486,45657202,46874204,48109006
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.89358996893094,2.75677878454575,2.70104593999388,2.63061426078782,2.6001891699622
Sudan,SDN,Surface area (sq. km),AG.SRF.TOTL.K2,1878000,1878000,1878000,..,..
Sudan,SDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Sudan,SDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,32908045442.6554,28180281538.0902,29865119420.1679,35660781578.7022,47595143072.8751
Sudan,SDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,760,630,650,760,990
Sudan,SDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,169353844459.015,148139519745.498,150034487461.543,162106852498.184,149683295310.271
Sudan,SDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3920,3330,3290,3460,3110
Sudan,SDN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.876,65.614,65.267,65.578,..
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.617,4.542,4.457,4.384,..
Sudan,SDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,84.673,82.208,79.908,77.58,..
Sudan,SDN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
Sudan,SDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..
Sudan,SDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,57.1,55.3,53.4,51.6,..
Sudan,SDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
Sudan,SDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,86,81,81,..
Sudan,SDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..
Sudan,SDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
Sudan,SDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,..
Sudan,SDN,Forest area (sq. km),AG.LND.FRST.K2,185317.1,183595.5,181873.9,..,..
Sudan,SDN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,1.90504657424893,1.83589717799721,..,..,..
Sudan,SDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Sudan,SDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,32338079165.2893,27034593750,34229513774.9936,51666875363.0963,109327023588.732
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.17825104530091,-3.62980082410752,-1.8685204827207,-0.957816591119183,-12.0467791968043
Sudan,SDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,51.9788933465452,115.65291501439,235.515443582343,116.874075405794,206.914730499435
Sudan,SDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.1640153484443,20.3208627544265,6.35709212800824,5.03129266150122,5.59153896216642
Sudan,SDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.7363013265282,23.3281861554993,7.36874367318585,4.8714017457712,5.23338236126756
Sudan,SDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,8.45298341762853,5.12531269468598,2.2498704277993,1.57116183055586,1.16407627813098
Sudan,SDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.666637037634,4.82983238157553,1.87767821048496,1.12767260530269,1.04436800425606
Sudan,SDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.3050078362201,5.78653523341068,3.46580920270714,2.17826429341476,2.01736226793475
Sudan,SDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
Sudan,SDN,Start-up procedures to register a business (number),IC.REG.PROC,10,..,..,..,..
Sudan,SDN,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.63015149648972,0.978360320871545,0.915918757058143,..,..
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,76.36493565,79.19626937,75.55500225,73.96660858,..
Sudan,SDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..
Sudan,SDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.2806856072692,50.4575734562314,43.5910369574123,29.9069759713721,10.8664807748634
Sudan,SDN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,113.2201000399,116.8786399391,99.7977963068,..,..
Sudan,SDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,22843960859.7,23811303093.2,22968456716.6,22432729497,..
Sudan,SDN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,0.636675382839118,0.577387841282067,9.32046924419612,0.368343458295223,..
Sudan,SDN,Net migration,SM.POP.NETM,-29450,86,-15223,-9999,-9999
Sudan,SDN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,138816458.193823,199517746.225581,175696166.979737,247281848.600668,..
Sudan,SDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,825354992.310273,716939710.59488,522869616.855921,573504494.776,..
Sudan,SDN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,35.5159777647346,52.8646351465418,83.6998289995957,33.2466453015328,..
Suriname,SUR,"Population, total",SP.POP.TOTL,600301,607065,612985,618040,623236
Suriname,SUR,Population growth (annual %),SP.POP.GROW,1.10317898471941,1.12046732560236,0.970459647008266,0.821271446595146,0.837207897304605
Suriname,SUR,Surface area (sq. km),AG.SRF.TOTL.K2,163820,163820,163820,..,..
Suriname,SUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Suriname,SUR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3612292321.07661,2730324306.92,2750942802.10886,3073123035.16107,3342812856.52543
Suriname,SUR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6020,4500,4490,4970,5360
Suriname,SUR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10748170090.6911,8717084040.70203,9865121681.0055,11345451016.6225,12049615801.6524
Suriname,SUR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17900,14360,16090,18360,19330
Suriname,SUR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,5.9,..
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.242,72.561,70.274,70.289,..
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.394,2.371,2.348,2.322,..
Suriname,SUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,56.966,56.028,56.137,55.223,..
Suriname,SUR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..
Suriname,SUR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..
Suriname,SUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.3,17.7,17.2,16.6,..
Suriname,SUR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
Suriname,SUR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,64,45,58,74,..
Suriname,SUR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,83.6453323364258,87.8651504516602,76.8655319213867,..,..
Suriname,SUR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,73.4222869873047,65.6098480224609,..,76.2433776855469
Suriname,SUR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,1.08537995815277,..,..
Suriname,SUR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.5,1.5,1.6,1.6,..
Suriname,SUR,Forest area (sq. km),AG.LND.FRST.K2,152085.3,151962.9,151840.433,..,..
Suriname,SUR,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,8.53455727981913,7.1711453923533,..,..,..
Suriname,SUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Suriname,SUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,4016040575.08796,2911807496.20227,3081401725.88833,3620987993.32637,3782437296.04323
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.16758977233877,-15.9751917148622,-2.43538583612838,2.43372370900539,2.07545911217966
Suriname,SUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.17890859157816,45.2177563492464,60.6914699309171,43.8890753361491,52.3098564977179
Suriname,SUR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.59607814021171,8.1360284150591,8.90015543390876,8.05874032064646,..
Suriname,SUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.8807663840013,36.5606718418582,38.0334126399789,44.7693260878035,..
Suriname,SUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
Suriname,SUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Suriname,SUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..
Suriname,SUR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
Suriname,SUR,Start-up procedures to register a business (number),IC.REG.PROC,8,..,..,..,..
Suriname,SUR,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
Suriname,SUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Suriname,SUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,135.5726544,148.145421,147.8293071,150.2880072,..
Suriname,SUR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,12.5218071779899,2.51195891099727,4.63398792876065,11.3511681603768,..
Suriname,SUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,96.2639676496627,127.961755880485,119.166545833663,121.016695114047,114.212071790829
Suriname,SUR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,115.1463645352,142.1421785604,133.3574588286,..,..
Suriname,SUR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3927536691.1,3885790062.2,4139440483.4,4160453307.9,..
Suriname,SUR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,15.1717432319327,18.7337284618984,14.6328278082963,10.8127216010627,..
Suriname,SUR,Net migration,SM.POP.NETM,203,-313,-492,-1000,-1000
Suriname,SUR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,71686379.4965379,77356721.0843254,105345911.520603,107380916.33888,97202348.1354796
Suriname,SUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,84160363.8257407,1039899.70549924,-132705617.4897,-9305315.3695989,-53096300.2393143
Suriname,SUR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,39.0970518345871,44.7892738570954,46.9505790299037,88.6350378281291,..
Eswatini,SWZ,"Population, total",SP.POP.TOTL,1169613,1180655,1192271,1201670,1210822
Eswatini,SWZ,Population growth (annual %),SP.POP.GROW,0.788402227821078,0.939644435809807,0.9790522575795,0.785236419347899,0.758721181538574
Eswatini,SWZ,Surface area (sq. km),AG.SRF.TOTL.K2,17360,17360,17360,..,..
Eswatini,SWZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Eswatini,SWZ,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4210407381.10199,3978060126.71799,4490449840.73816,5292988148.75686,4674153428.96683
Eswatini,SWZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3600,3370,3770,4400,3860
Eswatini,SWZ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,9485202373.87253,9676349818.61622,11255085911.2829,14111429908.5788,13262280538.4698
Eswatini,SWZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8110,8200,9440,11740,10950
Eswatini,SWZ,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.549,59.692,57.066,56.36,..
Eswatini,SWZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.921,2.89,2.839,2.785,..
Eswatini,SWZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,71.813,70.784,69.934,68.426,..
